1000 0.000204
2000 0.000443
3000 0.000695
4000 0.000960
5000 0.001264
6000 0.001441
7000 0.001733
8000 0.000931
9000 0.000992
10000 0.001090
11000 0.001242
12000 0.001351
13000 0.001491
14000 0.001602
15000 0.001736
16000 0.001777
17000 0.001836
18000 0.001462
19000 0.001380
20000 0.001471
21000 0.001583
22000 0.001706
23000 0.001782
24000 0.001867
25000 0.001962
26000 0.002032
27000 0.002081
28000 0.002134
29000 0.002237
30000 0.002339
31000 0.002470
32000 0.002574
33000 0.002505
34000 0.002629
35000 0.002739
36000 0.002780
37000 0.002881
38000 0.002902
39000 0.003003
40000 0.003112
41000 0.003212
42000 0.003317
43000 0.003369
44000 0.003504
45000 0.003556
46000 0.003598
47000 0.003682
48000 0.003802
49000 0.003834
50000 0.003873
51000 0.003799
52000 0.003947
53000 0.004101
54000 0.004139
55000 0.004172
56000 0.004208
57000 0.004269
58000 0.004289
59000 0.004400
60000 0.004504
61000 0.004571
62000 0.004712
63000 0.004766
64000 0.004856
65000 0.004945
66000 0.005052
67000 0.005028
68000 0.005127
69000 0.005250
70000 0.005370
71000 0.005533
72000 0.005457
73000 0.005519
74000 0.005679
75000 0.005834
76000 0.005885
77000 0.005894
78000 0.005901
79000 0.006121
80000 0.006108
81000 0.006263
82000 0.006361
83000 0.006509
84000 0.006555
85000 0.006633
86000 0.006639
87000 0.006836
88000 0.006858
89000 0.006868
90000 0.007060
91000 0.007102
92000 0.007350
93000 0.007255
94000 0.007447
95000 0.007406
96000 0.007502
97000 0.007539
98000 0.007700
99000 0.007881
100000 0.008041
101000 0.008086
102000 0.008095
103000 0.008284
104000 0.008383
105000 0.008569
106000 0.008471
107000 0.008503
108000 0.008735
109000 0.008688
110000 0.008794
111000 0.008888
112000 0.009010
113000 0.009082
114000 0.009238
115000 0.009422
116000 0.009322
117000 0.009336
118000 0.009317
119000 0.009477
120000 0.009539
121000 0.009587
122000 0.009573
123000 0.009676
124000 0.009825
125000 0.009958
126000 0.009907
127000 0.010008
128000 0.010268
129000 0.014016
130000 0.014196
131000 0.011152
132000 0.010756
133000 0.010875
134000 0.011104
135000 0.011028
136000 0.011020
137000 0.011170
138000 0.011261
139000 0.011099
140000 0.011018
141000 0.011155
142000 0.011232
143000 0.011327
144000 0.011451
