1000 0.001846
2000 0.004693
3000 0.010726
4000 0.020919
5000 0.035071
6000 0.052887
7000 0.075734
8000 0.102341
9000 0.133147
10000 0.167765
11000 0.206057
12000 0.248555
13000 0.299895
14000 0.350105
15000 0.409504
16000 0.466544
17000 0.525529
18000 0.596875
19000 0.687044
20000 0.750348
21000 0.853539
22000 0.927915
23000 1.018527
24000 1.108320
25000 1.185683
26000 1.295305
27000 1.401965
28000 1.519494
29000 1.623260
30000 1.735837
31000 1.858217
32000 2.012613
33000 2.123069
34000 2.249114
35000 2.359083
36000 2.524615
37000 2.662657
38000 2.800397
39000 2.949281
40000 3.155693
41000 3.281232
42000 3.472304
43000 3.660087
44000 3.788305
45000 3.971901
46000 4.167087
47000 4.335876
48000 4.550285
49000 4.768641
50000 4.975639
51000 5.145563
52000 5.358742
53000 5.577430
54000 5.824447
55000 6.006467
56000 6.198060
57000 6.445942
58000 6.646191
59000 6.875058
60000 7.098135
61000 7.391086
62000 7.645308
63000 7.855273
64000 8.117441
65000 8.336606
66000 8.601969
67000 8.903228
