1000 0.260961
2000 0.261246
3000 0.265376
4000 0.260740
5000 0.258433
6000 0.258600
7000 0.259150
8000 0.257967
9000 0.258227
10000 0.265053
11000 0.260632
12000 0.260559
13000 0.259363
14000 0.261607
15000 0.258201
16000 0.258258
17000 0.255958
18000 0.257383
19000 0.258095
20000 0.257913
21000 0.258395
22000 0.259273
23000 0.258920
24000 0.257836
25000 0.258215
26000 0.259024
27000 0.258508
28000 0.258764
29000 0.258873
30000 0.260373
31000 0.259004
32000 0.258572
33000 0.262058
34000 0.265049
35000 0.269410
36000 0.265658
37000 0.260690
38000 0.259200
39000 0.258481
40000 0.258446
41000 0.258914
42000 0.259017
43000 0.261038
44000 0.259328
45000 0.264271
46000 0.267651
47000 0.261906
48000 0.260269
49000 0.261471
50000 0.262254
51000 0.265663
52000 0.290031
53000 0.317506
54000 0.313201
55000 0.265797
56000 0.260625
57000 0.260374
58000 0.260221
59000 0.285510
60000 0.287058
61000 0.285341
62000 0.273113
63000 0.260433
64000 0.260701
65000 0.260803
66000 0.260516
67000 0.262863
68000 0.261310
69000 0.260208
70000 0.261552
71000 0.261185
72000 0.260866
73000 0.261053
74000 0.261697
75000 0.262608
76000 0.260889
77000 0.261287
78000 0.260838
79000 0.261399
80000 0.260834
81000 0.261076
82000 0.264299
83000 0.260900
84000 0.261492
85000 0.261658
86000 0.261111
87000 0.261815
88000 0.261313
89000 0.261393
90000 0.263771
91000 0.261818
92000 0.261319
93000 0.262084
94000 0.262137
95000 0.261774
96000 0.261946
97000 0.262238
98000 0.263305
99000 0.262059
100000 0.261915
101000 0.261557
102000 0.263301
103000 0.261800
104000 0.261734
105000 0.264325
106000 0.261626
107000 0.262469
108000 0.262383
109000 0.261807
110000 0.264842
111000 0.262393
112000 0.261883
113000 0.264078
114000 0.261493
115000 0.262462
116000 0.262211
117000 0.263775
118000 0.262084
119000 0.262530
120000 0.265043
121000 0.262621
122000 0.261974
123000 0.262742
124000 0.262305
125000 0.262898
126000 0.262261
127000 0.263132
128000 0.265270
129000 0.262530
130000 0.262773
131000 0.262645
132000 0.262610
133000 0.263608
134000 0.262925
135000 0.263904
136000 0.264679
137000 0.262493
138000 0.262952
139000 0.265407
140000 0.263820
141000 0.262875
142000 0.264485
143000 0.265814
144000 0.263988
145000 0.263502
146000 0.263418
147000 0.263495
148000 0.263590
149000 0.263355
150000 0.263701
151000 0.265961
152000 0.263278
153000 0.263317
154000 0.263343
155000 0.264339
156000 0.263585
157000 0.263975
158000 0.266601
159000 0.264715
160000 0.263591
161000 0.263714
162000 0.265274
163000 0.264911
164000 0.264167
165000 0.263549
166000 0.266005
167000 0.264938
168000 0.264302
169000 0.263933
170000 0.264861
171000 0.264239
172000 0.264219
173000 0.266954
174000 0.264974
175000 0.263982
176000 0.264403
177000 0.263936
178000 0.264608
179000 0.264526
180000 0.263992
181000 0.266439
182000 0.264114
183000 0.264809
184000 0.264499
185000 0.265270
186000 0.264149
187000 0.265016
188000 0.267449
189000 0.265466
190000 0.264412
191000 0.264898
192000 0.265536
193000 0.265114
194000 0.265041
195000 0.264927
196000 0.267255
197000 0.265288
198000 0.265306
199000 0.264893
200000 0.265813
201000 0.264869
202000 0.265816
203000 0.268267
204000 0.265795
205000 0.265200
206000 0.265455
207000 0.266077
208000 0.266638
209000 0.265376
210000 0.265289
211000 0.267876
212000 0.265324
213000 0.265787
214000 0.265541
215000 0.266676
216000 0.265322
217000 0.266030
218000 0.268720
219000 0.266355
220000 0.265547
221000 0.265787
222000 0.265867
223000 0.266235
224000 0.266103
225000 0.265808
226000 0.268767
227000 0.266091
228000 0.266361
229000 0.265778
230000 0.266969
231000 0.266347
232000 0.266406
233000 0.268755
234000 0.266780
235000 0.266211
236000 0.266352
237000 0.267235
238000 0.266521
239000 0.266683
240000 0.266527
241000 0.268872
242000 0.266373
243000 0.266718
244000 0.266822
245000 0.267076
246000 0.266945
247000 0.266962
248000 0.270151
249000 0.266893
250000 0.267067
251000 0.268923
252000 0.267540
253000 0.266849
254000 0.267238
255000 0.269767
256000 0.271374
257000 0.266650
258000 0.267039
259000 0.267035
260000 0.267607
261000 0.267314
262000 0.266951
263000 0.269985
264000 0.267217
265000 0.267796
266000 0.267604
267000 0.268556
268000 0.267485
269000 0.267569
270000 0.270772
271000 0.268141
272000 0.266705
273000 0.269730
274000 0.268624
275000 0.268014
276000 0.268538
277000 0.267518
278000 0.270910
279000 0.283788
280000 0.321358
281000 0.317083
282000 0.314877
283000 0.275219
