1000 0.000327
2000 0.001084
3000 0.002416
4000 0.004202
5000 0.007341
6000 0.009582
7000 0.013394
8000 0.016734
9000 0.021289
10000 0.025981
11000 0.031267
12000 0.037364
13000 0.044598
14000 0.051536
15000 0.058993
16000 0.067112
17000 0.075842
18000 0.084985
19000 0.095079
20000 0.104403
21000 0.115189
22000 0.126862
23000 0.138264
24000 0.151010
25000 0.161570
26000 0.174764
27000 0.188954
28000 0.206824
29000 0.217655
30000 0.236902
31000 0.251756
32000 0.267917
33000 0.285710
34000 0.300835
35000 0.328744
36000 0.340183
37000 0.360291
38000 0.378688
39000 0.401873
40000 0.424367
41000 0.444184
42000 0.458375
43000 0.487491
44000 0.520092
45000 0.543033
46000 0.552416
47000 0.580874
48000 0.614177
49000 0.631914
50000 0.651545
51000 0.686856
52000 0.704388
53000 0.731133
54000 0.756348
55000 0.790652
56000 0.816989
57000 0.847007
58000 0.874405
59000 0.905207
60000 0.937852
61000 0.968690
62000 1.003310
63000 1.033274
64000 1.060727
65000 1.100419
66000 1.134971
67000 1.162917
68000 1.201290
69000 1.230850
70000 1.270950
71000 1.307827
72000 1.343370
73000 1.386847
74000 1.430571
75000 1.460847
76000 1.503574
77000 1.548049
78000 1.580679
79000 1.625515
80000 1.666869
81000 1.710947
82000 1.746239
83000 1.789380
84000 1.832577
85000 1.882864
86000 1.927317
87000 1.968306
88000 2.015442
89000 2.055901
90000 2.111685
91000 2.155371
92000 2.197053
93000 2.244508
94000 2.295626
95000 2.351738
96000 2.397939
97000 2.457936
98000 2.503121
99000 2.552783
100000 2.596407
101000 2.657653
102000 2.703007
103000 2.756542
104000 2.820061
105000 2.871722
106000 2.932517
107000 2.980084
108000 3.044513
109000 3.101540
110000 3.156159
111000 3.201642
112000 3.267683
113000 3.333865
